country,location_name,year,month,temperature_celsius,wind_mps,pressure_pa,precip_mm,humidity,cloud,uv_index,air_quality_PM2.5,air_quality_PM10
Belarus,Minsk,2025,2,-2.9785714285714286,3.890873015873016,102800.0,0.012142857142857144,71.46428571428571,50.42857142857143,0.9928571428571429,29.408392857142854,33.207499999999996
Belarus,Minsk,2025,3,7.212903225806452,5.700716845878136,101474.19354838709,0.06193548387096774,64.19354838709677,39.516129032258064,1.864516129032258,24.843709677419355,28.830161290322582
Belarus,Minsk,2025,4,11.139999999999999,5.508333333333334,101516.66666666667,0.014,54.333333333333336,36.63333333333333,2.753333333333333,14.8185,18.796
Belarus,Minsk,2025,5,12.438709677419354,4.341397849462366,101080.64516129032,0.1429032258064516,64.35483870967742,61.25806451612903,2.7161290322580647,10.837419354838708,12.866451612903226
Belarus,Minsk,2025,6,17.913333333333334,6.129629629629631,101223.33333333333,0.18000000000000002,66.26666666666667,59.96666666666667,4.233333333333333,9.774166666666668,12.395000000000001
Belarus,Minsk,2025,7,21.403225806451612,3.9919354838709675,100996.7741935484,0.1267741935483871,71.83870967741936,54.41935483870968,4.267741935483872,12.95,15.86225806451613
Belarus,Minsk,2025,8,19.14516129032258,4.440860215053764,101454.83870967742,0.05580645161290323,64.38709677419355,36.67741935483871,3.425806451612903,13.081290322580644,16.644032258064517
Belarus,Minsk,2025,9,15.436666666666667,4.895370370370371,102180.0,0.029666666666666668,76.26666666666667,40.8,1.9266666666666665,15.865499999999999,19.893833333333337
Belarus,Minsk,2025,10,6.848387096774194,4.793906810035843,101209.67741935483,0.05225806451612903,89.45161290322581,67.70967741935483,0.432258064516129,11.759677419354839,14.26290322580645
Belarus,Minsk,2025,11,2.61,3.8259259259259264,101570.0,0.014,95.86666666666666,83.16666666666667,0.17,15.46,17.956666666666667
Belarus,Minsk,2025,12,0.11612903225806454,4.39426523297491,101722.58064516129,0.07612903225806451,92.29032258064517,79.48387096774194,0.0,13.769354838709678,15.88225806451613
Belarus,Minsk,2026,1,-12.6,3.8592592592592596,101323.33333333333,0.07633333333333334,86.7,64.13333333333334,0.05333333333333334,13.393333333333334,15.06
Belarus,Minsk,2026,2,-18.333333333333332,3.9166666666666665,101816.66666666667,0.041666666666666664,84.0,37.5,0.15,11.816666666666668,14.216666666666667
Belgium,'S Gravenjansdijk,2024,5,16.0,7.805555555555556,101400.0,0.29,82.0,50.0,4.0,2.2,3.4
Belgium,'S Gravenjansdijk,2024,6,20.041176470588233,4.666666666666667,101276.4705882353,0.14823529411764705,64.29411764705883,67.6470588235294,4.588235294117647,5.052941176470589,7.229411764705882
Belgium,'S Gravenjansdijk,2024,7,21.25,4.461309523809524,101435.71428571429,0.14785714285714285,63.07142857142857,60.57142857142857,5.035714285714286,4.585714285714286,5.896428571428571
Belgium,'S Gravenjansdijk,2024,8,23.567741935483873,4.6747311827957,101429.03225806452,0.07645161290322582,56.38709677419355,42.12903225806452,5.806451612903226,6.04516129032258,8.703225806451613
Belgium,'S Gravenjansdijk,2024,9,18.736666666666668,5.643518518518519,101383.33333333333,0.19833333333333333,70.53333333333333,62.0,4.666666666666667,13.675999999999998,18.625666666666667
Belgium,'S Gravenjansdijk,2024,10,13.503225806451614,4.707885304659499,101551.6129032258,0.050967741935483875,84.38709677419355,62.774193548387096,1.4193548387096775,19.293709677419354,26.234193548387097
Belgium,'S Gravenjansdijk,2024,11,8.266666666666667,4.740740740740741,101986.66666666667,0.09833333333333334,87.66666666666667,64.46666666666667,0.3233333333333333,26.825,34.75533333333333
Belgium,'S Gravenjansdijk,2024,12,6.622580645161291,5.926523297491039,102161.29032258065,0.10806451612903226,84.83870967741936,84.06451612903226,0.24193548387096775,23.178709677419352,31.28290322580645
Belgium,'S Gravenjansdijk,2025,1,4.145161290322581,4.517921146953405,101445.16129032258,0.13774193548387098,90.54838709677419,65.64516129032258,0.3838709677419355,30.620483870967742,38.01451612903226
Belgium,'S Gravenjansdijk,2025,2,5.0249999999999995,4.714285714285714,102292.85714285714,0.055714285714285716,83.46428571428571,66.96428571428571,0.6428571428571429,33.78892857142857,40.534821428571426
Belgium,'S Gravenjansdijk,2025,3,8.848387096774195,4.522401433691757,101741.93548387097,0.004193548387096774,71.38709677419355,40.32258064516129,1.4516129032258065,30.530967741935484,38.16967741935484
Belgium,'S Gravenjansdijk,2025,4,12.639999999999999,4.6,101806.66666666667,0.014000000000000002,68.66666666666667,37.5,2.05,25.018166666666666,30.777833333333334
Belgium,'S Gravenjansdijk,2025,5,15.216129032258063,5.89068100358423,101738.70967741935,0.0767741935483871,64.6774193548387,39.516129032258064,2.564516129032258,15.575806451612904,23.40548387096774
Belgium,'S Gravenjansdijk,2025,6,19.88,5.940740740740741,101703.33333333333,0.04066666666666666,66.06666666666666,60.833333333333336,3.4066666666666667,15.694166666666666,21.268833333333337
Belgium,'S Gravenjansdijk,2025,7,20.606451612903225,4.451612903225806,101461.29032258065,0.08064516129032258,68.96774193548387,66.93548387096774,2.4967741935483874,17.300483870967742,23.55467741935484
Belgium,'S Gravenjansdijk,2025,8,20.03,4.584722222222222,101875.0,0.028999999999999998,72.15,40.0,2.09,19.24925,28.933999999999997
Belgium,'S Gravenjansdyk,2024,6,16.341666666666665,6.0509259259259265,101575.0,0.16083333333333333,67.58333333333333,67.41666666666667,4.333333333333333,2.4583333333333335,4.058333333333334
Belgium,'S Gravenstaffel,2024,5,15.5625,4.756944444444445,101137.5,0.18875,80.5,67.1875,4.125,4.675,5.975
Belgium,'S-Gravenbrakel,2025,8,16.516666666666666,5.12962962962963,101033.33333333333,0.03,72.0,66.66666666666667,1.1833333333333333,12.641666666666666,20.13416666666667
Belgium,'S-Gravenbrakel,2025,9,14.177777777777777,5.279320987654321,101711.11111111111,0.029444444444444447,79.66666666666667,44.44444444444444,0.8444444444444444,12.220277777777778,17.163888888888888
Belgium,'S-Gravenbrakel,2025,10,10.895833333333334,5.315972222222222,101325.0,0.21583333333333332,86.70833333333333,70.83333333333333,0.2041666666666667,9.679166666666667,12.9
Belgium,'S-Gravenbrakel,2025,11,7.866666666666666,5.112268518518518,101116.66666666667,0.14583333333333334,90.375,64.58333333333333,0.03333333333333333,8.795833333333333,11.266666666666666
Belgium,'S-Gravenbrakel,2025,12,5.491304347826087,5.224637681159421,101552.17391304347,0.04521739130434783,88.26086956521739,56.52173913043478,0.0,11.671739130434782,14.093478260869563
Belgium,'S-Gravenbrakel,2026,1,2.2625,5.295138888888889,100431.25,0.02,89.8125,54.5625,0.0,11.35,14.28125
Belgium,'S-Gravenbrakel,2026,2,4.625,4.576388888888889,99525.0,0.3025,94.75,75.0,0.0,9.825,11.275
Belgium,Brussels,2024,5,17.0,3.849673202614379,101123.5294117647,0.3547058823529412,74.23529411764706,48.529411764705884,3.764705882352941,3.676470588235294,4.152941176470588
Belgium,Brussels,2024,6,18.686206896551724,4.0727969348659006,101431.03448275862,0.1196551724137931,62.37931034482759,46.03448275862069,4.413793103448276,4.386206896551724,6.19655172413793
Belgium,Brussels,2024,7,21.903448275862072,3.6944444444444446,101468.96551724138,0.0803448275862069,59.93103448275862,42.6551724137931,5.275862068965517,4.396551724137931,5.710344827586207
Belgium,Brussels,2024,8,23.306451612903224,3.8252688172043015,101509.67741935483,0.03516129032258065,61.83870967741935,39.87096774193548,5.806451612903226,6.303225806451613,8.912903225806453
Belgium,Brussels,2024,9,17.736666666666668,4.392592592592592,101460.0,0.07866666666666666,75.33333333333333,44.13333333333333,4.433333333333334,14.2525,19.793
Belgium,Brussels,2024,10,13.358064516129033,4.269713261648746,101619.35483870968,0.04935483870967742,84.09677419354838,48.58064516129032,1.4967741935483871,19.413064516129033,25.95967741935484
Belgium,Brussels,2024,11,7.786666666666666,4.327777777777778,102040.0,0.06333333333333334,87.26666666666667,52.13333333333333,0.35333333333333333,33.52816666666667,43.6785
Belgium,Brussels,2024,12,6.1,5.243727598566308,102229.03225806452,0.0832258064516129,84.51612903225806,73.38709677419355,0.267741935483871,29.731290322580644,36.28983870967742
Belgium,Brussels,2025,1,3.838709677419355,4.431003584229391,101503.2258064516,0.13806451612903226,87.25806451612904,55.645161290322584,0.3645161290322581,34.30258064516129,40.67016129032258
Belgium,Brussels,2025,2,4.732142857142857,4.378968253968254,102314.28571428571,0.013571428571428571,82.03571428571429,37.5,0.725,34.707321428571426,40.151607142857145
Belgium,Brussels,2025,3,8.425806451612903,3.7661290322580645,101745.16129032258,0.0032258064516129032,70.90322580645162,27.419354838709676,1.5483870967741935,36.87467741935484,45.307096774193546
Belgium,Brussels,2025,4,12.266666666666667,4.116666666666666,101810.0,0.044333333333333336,68.03333333333333,15.833333333333334,2.1566666666666667,31.01833333333333,37.481
Belgium,Brussels,2025,5,15.361290322580645,4.484767025089606,101748.3870967742,0.12096774193548387,64.25806451612904,32.25806451612903,2.52258064516129,17.16322580645161,24.372258064516128
Belgium,Brussels,2025,6,19.84333333333333,4.990740740740741,101820.0,0.04933333333333333,65.26666666666667,29.166666666666668,3.1533333333333333,16.0395,21.842333333333332
Belgium,Brussels,2025,7,20.299999999999997,3.8073476702508957,101538.70967741935,0.17225806451612902,66.90322580645162,39.903225806451616,2.6193548387096777,20.39774193548387,29.009193548387096
Belgium,Brussels,2025,8,18.816129032258065,3.9444444444444446,101687.09677419355,0.03903225806451613,69.48387096774194,27.419354838709676,1.7838709677419353,19.055,28.394516129032258
Belgium,Brussels,2025,9,14.45,5.083333333333333,101663.33333333333,0.020000000000000004,80.06666666666666,22.5,0.76,17.549,25.27716666666667
Belgium,Brussels,2025,10,11.174193548387096,4.68189964157706,101474.19354838709,0.2619354838709677,86.45161290322581,58.87096774193548,0.17096774193548386,13.437096774193549,17.362903225806452
Belgium,Brussels,2025,11,7.696666666666667,4.694444444444445,101163.33333333333,0.11699999999999999,88.16666666666667,42.5,0.02666666666666667,10.946666666666665,14.08
Belgium,Brussels,2025,12,5.167741935483871,4.716845878136201,101716.12903225806,0.0067741935483870966,87.70967741935483,38.70967741935484,0.0,12.666129032258064,15.69516129032258
Belgium,Brussels,2026,1,2.73,4.568518518518519,100440.0,0.08600000000000001,88.06666666666666,41.666666666666664,0.0,12.65,16.19
Belgium,Brussels,2026,2,4.55,4.1342592592592595,99466.66666666667,0.1366666666666667,89.0,37.5,0.0,12.483333333333334,14.583333333333334
Belize,Belmopan,2024,5,30.352941176470587,3.0686274509803924,101100.0,0.015294117647058824,80.6470588235294,61.411764705882355,6.411764705882353,5.229411764705882,15.711764705882354
Belize,Belmopan,2024,6,27.683333333333334,1.9398148148148147,100943.33333333333,0.2653333333333333,91.56666666666666,56.766666666666666,5.9,3.06,3.72
Belize,Belmopan,2024,7,25.768965517241377,1.5344827586206897,101344.8275862069,0.09344827586206897,95.13793103448276,73.58620689655173,5.137931034482759,2.4413793103448276,3.5448275862068965
Belize,Belmopan,2024,8,23.79032258064516,1.0134408602150538,101354.83870967742,0.04225806451612903,97.70967741935483,82.19354838709677,5.032258064516129,1.6741935483870967,2.0548387096774197
Belize,Belmopan,2024,9,24.32,1.0666666666666667,100916.66666666667,0.1343333333333333,96.26666666666667,79.4,3.033333333333333,5.3947666666666665,8.1671
Belize,Belmopan,2024,10,22.426666666666666,1.276851851851852,101183.33333333333,0.12133333333333333,96.53333333333333,82.63333333333334,0.3,5.839833333333333,9.182166666666665
Belize,Belmopan,2024,11,20.97241379310345,1.121647509578544,101175.86206896552,0.14862068965517244,96.27586206896552,69.13793103448276,0.0,7.502068965517242,9.983620689655172
Belize,Belmopan,2024,12,19.748387096774195,1.0483870967741935,101645.16129032258,0.04096774193548387,97.64516129032258,85.09677419354838,0.0,7.740161290322581,10.180967741935484
Belize,Belmopan,2025,1,19.55666666666667,1.1166666666666667,101640.0,0.05266666666666667,98.33333333333333,97.16666666666667,0.0,8.3805,10.7855
Belize,Belmopan,2025,2,20.525000000000002,1.0287698412698414,101467.85714285714,0.02142857142857143,98.25,91.53571428571429,0.0,8.589285714285714,11.489821428571428
Belize,Belmopan,2025,3,20.70967741935484,1.0707885304659497,101287.09677419355,0.026774193548387094,95.87096774193549,78.41935483870968,0.0,12.902258064516127,17.187096774193545
Belize,Belmopan,2025,4,21.233333333333334,1.4703703703703705,101320.0,0.26999999999999996,93.7,78.23333333333333,0.0,11.809166666666666,15.823666666666668
Belize,Belmopan,2025,5,23.65666666666667,1.4296296296296298,101116.66666666667,0.071,94.63333333333334,85.93333333333334,0.0,10.088666666666667,15.367333333333333
Belize,Belmopan,2025,6,23.33,1.1398148148148148,101206.66666666667,0.8539999999999999,97.56666666666666,89.73333333333333,0.0,10.076333333333334,17.094
Belize,Belmopan,2025,7,22.825806451612905,1.0134408602150538,101425.80645161291,0.11129032258064517,98.16129032258064,88.58064516129032,0.0,11.171612903225807,22.760967741935485
Belize,Belmopan,2025,8,23.003225806451614,1.0331541218637994,101329.03225806452,0.03516129032258065,96.51612903225806,70.51612903225806,0.0,9.54241935483871,17.491451612903226
Belize,Belmopan,2025,9,23.10666666666667,1.0074074074074073,101180.0,0.17200000000000001,97.46666666666667,77.73333333333333,0.0,5.480666666666666,7.2941666666666665
Belize,Belmopan,2025,10,22.31935483870968,1.118279569892473,101119.35483870968,0.08645161290322581,95.70967741935483,67.29032258064517,0.0,4.553225806451613,5.143548387096774
Belize,Belmopan,2025,11,20.60666666666667,1.15,101513.33333333333,0.267,96.2,82.2,0.0,4.786666666666666,5.613333333333333
Belize,Belmopan,2025,12,20.383870967741935,1.0134408602150538,101525.80645161291,0.027419354838709678,98.48387096774194,88.6774193548387,0.0,4.372580645161291,5.140322580645161
Belize,Belmopan,2026,1,18.813793103448276,1.1120689655172413,101679.31034482758,0.01689655172413793,94.51724137931035,77.3103448275862,0.0,6.098275862068966,7.25
Belize,Belmopan,2026,2,13.85,1.1481481481481481,102283.33333333333,0.0,90.83333333333333,39.666666666666664,0.0,6.833333333333333,8.333333333333334
Benin,Porto-Novo,2024,5,30.864705882352943,5.632352941176471,101082.35294117648,0.06999999999999999,72.47058823529412,50.470588235294116,6.9411764705882355,3.2588235294117647,6.382352941176471
Benin,Porto-Novo,2024,6,29.709999999999997,5.035185185185186,101180.0,0.14433333333333334,75.03333333333333,57.5,6.366666666666666,4.1033333333333335,6.8566666666666665
Benin,Porto-Novo,2024,7,28.114285714285717,5.921626984126985,101392.85714285714,0.16857142857142857,74.39285714285714,69.25,6.0,4.728571428571429,8.189285714285715
Benin,Porto-Novo,2024,8,28.135483870967743,6.136200716845878,101387.09677419355,0.08967741935483871,70.74193548387096,60.12903225806452,6.064516129032258,3.7806451612903227,7.351612903225806
Benin,Porto-Novo,2024,9,28.42,4.80462962962963,101376.66666666667,0.15633333333333335,76.53333333333333,51.666666666666664,6.333333333333333,14.294,23.10983333333333
Benin,Porto-Novo,2024,10,28.093548387096774,2.467741935483871,101348.3870967742,0.17193548387096774,79.12903225806451,52.58064516129032,4.719354838709678,22.07467741935484,35.68709677419355
Benin,Porto-Novo,2024,11,28.81,1.7055555555555557,101213.33333333333,0.03966666666666666,78.1,38.4,3.31,45.54083333333333,68.2465
Benin,Porto-Novo,2024,12,31.39032258064516,1.6263440860215055,101212.90322580645,0.0,55.0,28.548387096774192,5.800000000000001,89.67129032258065,214.68354838709678
Benin,Porto-Novo,2025,1,30.916129032258063,2.235663082437276,101183.87096774194,0.005161290322580645,67.58064516129032,47.516129032258064,5.709677419354839,60.85306451612903,137.10887096774192
Benin,Porto-Novo,2025,2,30.682142857142857,2.8452380952380953,101053.57142857143,0.04285714285714286,76.25,48.214285714285715,6.1499999999999995,42.74821428571429,104.02285714285713
Benin,Porto-Novo,2025,3,31.20967741935484,3.9399641577060938,101070.96774193548,0.08580645161290323,74.2258064516129,50.806451612903224,4.638709677419355,22.91016129032258,50.582580645161286
Benin,Porto-Novo,2025,4,29.733333333333334,3.6629629629629634,101050.0,0.018333333333333333,77.33333333333333,50.86666666666667,4.286666666666666,23.840333333333334,40.61983333333333
Benin,Porto-Novo,2025,5,29.293548387096774,3.121863799283154,101267.74193548386,0.1761290322580645,77.7741935483871,46.935483870967744,3.329032258064516,31.873709677419356,43.474999999999994
Benin,Porto-Novo,2025,6,27.326666666666664,2.8,101426.66666666667,0.06433333333333333,83.56666666666666,46.93333333333333,3.05,30.642166666666665,35.908500000000004
Benin,Porto-Novo,2025,7,26.135483870967743,4.0,101593.54838709677,0.41935483870967744,84.58064516129032,59.67741935483871,2.0,26.478870967741937,33.05532258064516
Benin,Porto-Novo,2025,8,25.387096774193548,3.653225806451613,101519.35483870968,0.16193548387096773,87.25806451612904,66.12903225806451,1.6838709677419357,23.960483870967742,29.958064516129035
Benin,Porto-Novo,2025,9,25.756666666666668,2.932407407407408,101403.33333333333,0.22066666666666668,89.3,56.666666666666664,1.3299999999999998,27.632333333333335,32.975833333333334
Benin,Porto-Novo,2025,10,26.503225806451614,2.2007168458781363,101267.74193548386,0.015806451612903224,88.74193548387096,46.096774193548384,1.0838709677419356,21.89516129032258,26.333870967741937
Benin,Porto-Novo,2025,11,26.883333333333333,2.009259259259259,101146.66666666667,0.01,88.8,43.06666666666667,0.56,25.646666666666665,31.81
Benin,Porto-Novo,2025,12,27.258064516129032,2.0752688172043015,101029.03225806452,0.06290322580645161,89.41935483870968,48.193548387096776,0.39032258064516134,23.42096774193548,35.37903225806452
Benin,Porto-Novo,2026,1,26.85,1.8407407407407408,101056.66666666667,0.014999999999999998,90.33333333333333,41.9,0.3533333333333334,23.436666666666667,42.330000000000005
Benin,Porto-Novo,2026,2,27.21666666666667,2.3472222222222223,101000.0,0.01,88.16666666666667,37.5,0.23333333333333336,17.233333333333334,33.65
Bhutan,Thimphu,2024,5,11.905882352941177,1.4052287581699348,101123.5294117647,0.32529411764705884,89.0,73.70588235294117,1.1764705882352942,12.341176470588236,14.588235294117647
Bhutan,Thimphu,2024,6,12.803333333333335,1.1157407407407407,100863.33333333333,0.27166666666666667,95.56666666666666,74.06666666666666,1.2666666666666666,8.773333333333333,10.666666666666666
Bhutan,Thimphu,2024,7,15.146428571428572,1.1398809523809523,100589.28571428571,0.49178571428571427,94.32142857142857,79.03571428571429,3.107142857142857,5.567857142857143,7.014285714285714
Bhutan,Thimphu,2024,8,14.580645161290322,1.185483870967742,100938.70967741935,0.7358064516129031,93.12903225806451,76.64516129032258,3.3548387096774195,5.041935483870968,6.312903225806451
Bhutan,Thimphu,2024,9,15.2,1.499074074074074,100963.33333333333,0.5533333333333333,83.5,75.86666666666666,3.433333333333333,5.4915,7.683333333333334
Bhutan,Thimphu,2024,10,14.558064516129033,2.396057347670251,101100.0,0.2706451612903226,65.70967741935483,74.29032258064517,2.7774193548387096,8.63532258064516,12.770967741935483
Bhutan,Thimphu,2024,11,11.093333333333334,2.562962962962963,101353.33333333333,0.025666666666666667,51.06666666666667,53.0,2.5433333333333334,12.530666666666667,15.490666666666666
Bhutan,Thimphu,2024,12,6.1,1.992831541218638,101341.93548387097,0.005161290322580645,55.96774193548387,19.322580645161292,0.529032258064516,11.881774193548386,12.932096774193548
Bhutan,Thimphu,2025,1,8.119354838709677,2.4327956989247315,101132.25806451614,0.023870967741935485,50.0,26.677419354838708,0.7548387096774193,18.094193548387096,19.090806451612902
Bhutan,Thimphu,2025,2,5.878571428571428,2.455357142857143,101217.85714285714,0.1942857142857143,66.17857142857143,57.357142857142854,0.8571428571428571,15.506964285714286,18.255535714285713
Bhutan,Thimphu,2025,3,11.887096774193548,3.0053763440860215,100941.93548387097,0.10483870967741936,44.516129032258064,61.58064516129032,3.1258064516129034,20.254516129032258,26.771290322580644
Bhutan,Thimphu,2025,4,14.22,2.65,101013.33333333333,0.36000000000000004,50.93333333333333,68.9,4.2,19.209166666666665,31.104666666666667
Bhutan,Thimphu,2025,5,15.154838709677419,2.1720430107526885,100790.32258064517,0.5087096774193548,67.29032258064517,78.0,5.274193548387097,9.106774193548388,16.023387096774194
Bhutan,Thimphu,2025,6,18.886666666666667,2.585185185185185,100463.33333333333,0.5836666666666667,64.13333333333334,79.0,6.376666666666667,9.095833333333333,15.453666666666667
Bhutan,Thimphu,2025,7,20.0,2.688172043010753,100332.25806451614,0.516774193548387,64.41935483870968,77.96774193548387,6.993548387096775,3.5627419354838707,4.332580645161291
Bhutan,Thimphu,2025,8,18.338709677419356,2.369175627240143,100709.67741935483,0.6158064516129033,72.90322580645162,76.48387096774194,5.670967741935484,3.4016129032258067,3.6164516129032256
Bhutan,Thimphu,2025,9,18.716666666666665,2.5,100816.66666666667,0.4796666666666667,64.33333333333333,74.73333333333333,6.27,4.347833333333333,4.452666666666667
Bhutan,Thimphu,2025,10,15.5,2.4498207885304657,101287.09677419355,0.29,50.41935483870968,56.645161290322584,5.616129032258065,5.869354838709677,6.091935483870968
Bhutan,Thimphu,2025,11,12.926666666666668,2.525925925925926,101333.33333333333,0.028,41.56666666666667,32.2,5.5233333333333325,9.370000000000001,9.756666666666666
Bhutan,Thimphu,2025,12,12.04516129032258,2.674731182795699,101209.67741935483,0.0022580645161290325,32.935483870967744,12.387096774193548,5.122580645161291,14.543548387096775,15.508064516129032
Bhutan,Thimphu,2026,1,10.226666666666667,2.6814814814814816,101300.0,0.007000000000000001,28.433333333333334,14.833333333333334,5.35,12.266666666666667,13.263333333333332
Bhutan,Thimphu,2026,2,11.78,2.694444444444444,101400.0,0.0,26.4,2.8,6.34,7.81,8.65
Bolivia,National,2024,5,25.888235294117646,1.761437908496732,101676.4705882353,0.0,55.0,18.647058823529413,7.352941176470588,1.8882352941176472,2.0411764705882356
Bolivia,National,2024,6,28.475862068965515,1.4233716475095786,101455.1724137931,0.0,51.51724137931034,14.068965517241379,8.275862068965518,2.993103448275862,3.103448275862069
Bolivia,National,2024,7,21.28620689655172,1.4827586206896552,101737.93103448275,0.004482758620689655,56.96551724137931,16.103448275862068,6.724137931034483,22.49655172413793,22.724137931034484
Bolivia,National,2024,8,23.62258064516129,1.374551971326165,101493.54838709677,0.0003225806451612903,51.41935483870968,16.838709677419356,7.225806451612903,36.55483870967742,36.75806451612903
Bolivia,National,2024,9,25.46333333333333,1.3833333333333333,101053.33333333333,0.0,47.63333333333333,10.066666666666666,5.133333333333334,123.00203333333334,168.47676666666666
Bolivia,National,2024,10,23.283333333333335,1.1407407407407406,100876.66666666667,0.057666666666666665,78.43333333333334,39.666666666666664,0.3,56.71483333333333,81.0855
Bolivia,National,2024,11,22.268965517241377,1.0967432950191571,100813.79310344828,0.14448275862068966,93.89655172413794,73.75862068965517,0.010344827586206896,14.710689655172414,17.868448275862068
Bolivia,National,2024,12,22.651612903225807,1.0949820788530464,100967.74193548386,0.16,90.54838709677419,57.45161290322581,0.054838709677419356,7.304516129032258,7.465645161290323
Bolivia,National,2025,1,22.013333333333332,1.0518518518518518,101023.33333333333,0.30733333333333335,94.9,68.46666666666667,0.02666666666666667,8.719666666666665,8.806000000000001
Bolivia,National,2025,2,22.09642857142857,1.1150793650793651,100992.85714285714,0.28535714285714286,97.39285714285714,81.10714285714286,0.0,5.543392857142857,5.668928571428571
Bolivia,National,2025,3,21.94193548387097,1.039426523297491,101048.3870967742,0.35419354838709677,98.09677419354838,84.96774193548387,0.0,5.639516129032257,6.087096774193548
Bolivia,National,2025,4,21.823333333333334,1.1583333333333334,101060.0,0.196,97.26666666666667,79.76666666666667,0.0,7.4,7.4863333333333335
Bolivia,National,2025,5,21.641935483870967,1.1433691756272402,101225.80645161291,0.13774193548387095,90.58064516129032,48.225806451612904,0.0,9.30967741935484,9.387258064516129
Bolivia,National,2025,6,20.416666666666668,1.1805555555555556,101336.66666666667,0.10733333333333332,87.83333333333333,32.13333333333333,0.0,11.753666666666668,11.914
Bolivia,National,2025,7,18.58709677419355,1.2625448028673834,101477.41935483871,0.0006451612903225806,70.12903225806451,12.96774193548387,0.0,14.21516129032258,14.447903225806451
Bolivia,National,2025,8,20.96451612903226,1.353942652329749,101274.19354838709,0.011935483870967743,63.12903225806452,20.0,0.0,18.261290322580646,18.535806451612903
Bolivia,National,2025,9,23.259999999999998,1.2435185185185185,101026.66666666667,0.03233333333333333,72.66666666666667,30.366666666666667,0.0,25.93133333333333,26.171833333333332
Bolivia,National,2025,10,22.27741935483871,1.1944444444444444,100970.96774193548,0.045806451612903226,76.74193548387096,33.935483870967744,0.0,13.20483870967742,13.314516129032258
Bolivia,National,2025,11,22.493333333333332,1.2101851851851853,100830.0,0.17633333333333334,89.26666666666667,56.4,0.0,7.206666666666666,7.253333333333333
Bolivia,National,2025,12,22.23548387096774,1.3449820788530464,100751.6129032258,0.3129032258064516,94.74193548387096,77.6774193548387,0.0,4.820967741935483,4.882258064516129
Bolivia,National,2026,1,22.183333333333334,1.0694444444444444,100933.33333333333,0.33166666666666667,97.66666666666667,85.9,0.0,3.7366666666666664,3.7666666666666666
Bolivia,National,2026,2,23.349999999999998,1.5,100966.66666666667,0.0,93.0,54.5,0.0,6.216666666666668,6.466666666666666
Bolivia,Sucre,2024,5,14.217647058823529,1.8839869281045751,101764.70588235294,0.0005882352941176471,49.11764705882353,13.058823529411764,5.0588235294117645,4.0,9.464705882352941
Bolivia,Sucre,2024,6,14.610000000000001,1.6361111111111113,101666.66666666667,0.003,39.2,16.333333333333332,5.3,4.1466666666666665,10.313333333333333
Bolivia,Sucre,2024,7,9.366666666666667,1.756172839506173,102025.92592592593,0.007037037037037037,64.66666666666667,26.555555555555557,4.2592592592592595,4.396296296296296,8.737037037037037
Bolivia,Sucre,2024,8,10.51290322580645,1.5591397849462367,101806.45161290323,0.0032258064516129032,55.45161290322581,20.93548387096774,4.516129032258065,5.841935483870968,9.861290322580645
Bolivia,Sucre,2024,9,12.25,1.4648148148148148,101550.0,0.002,61.9,18.233333333333334,3.1666666666666665,29.489666666666665,42.15316666666667
Bolivia,Sucre,2024,10,13.346666666666666,1.8314814814814815,101386.66666666667,0.027000000000000003,73.86666666666666,44.3,0.3,15.502999999999998,22.4035
Bolivia,Sucre,2024,11,13.610344827586207,1.646551724137931,101220.68965517242,0.07551724137931035,77.55172413793103,49.10344827586207,0.010344827586206896,4.861034482758621,6.085862068965517
Bolivia,Sucre,2024,12,12.890322580645162,1.6227598566308243,101358.06451612903,0.02967741935483871,81.29032258064517,51.935483870967744,0.13870967741935483,3.8193548387096774,4.416129032258064
Bolivia,Sucre,2025,1,12.263333333333332,1.262037037037037,101470.0,0.25833333333333336,84.5,63.86666666666667,0.05999999999999999,4.205666666666667,4.575666666666667
Bolivia,Sucre,2025,2,12.153571428571428,1.2132936507936507,101514.28571428571,0.11571428571428573,81.07142857142857,59.107142857142854,0.0,2.8608928571428573,2.900535714285714
Bolivia,Sucre,2025,3,12.058064516129033,1.614695340501792,101474.19354838709,0.25451612903225806,90.96774193548387,73.06451612903226,0.0,3.3538709677419356,3.4075806451612904
Bolivia,Sucre,2025,4,11.236666666666668,1.652777777777778,101453.33333333333,0.19099999999999998,88.2,69.33333333333333,0.0,5.056666666666667,5.488333333333333
Bolivia,Sucre,2025,5,10.609677419354838,1.4874551971326166,101551.6129032258,0.04419354838709677,80.0,42.38709677419355,0.0,8.348870967741936,8.647258064516128
Bolivia,Sucre,2025,6,8.796666666666665,1.475,101526.66666666667,0.004333333333333333,68.6,24.166666666666668,0.0,8.411333333333333,9.546
Bolivia,Sucre,2025,7,8.635483870967741,1.314516129032258,101790.32258064517,0.0064516129032258064,73.90322580645162,24.741935483870968,0.0,11.91758064516129,12.52032258064516
Bolivia,Sucre,2025,8,8.80967741935484,1.4946236559139785,101677.41935483871,0.0064516129032258064,66.80645161290323,22.06451612903226,0.0,9.691612903225806,10.813548387096775
Bolivia,Sucre,2025,9,11.963333333333333,2.026851851851852,101523.33333333333,0.21333333333333332,74.1,33.3,0.0,12.5625,13.054499999999999
