country,location_name,year,month,temperature_celsius,humidity,air_quality_PM2.5,air_quality_PM10
El Salvador,San Salvador,2026,2,0.6858649789029535,0.45238095238095233,0.004594576062271107,0.23535571044016987
Equatorial Guinea,Malabo,2024,5,0.7579300074460164,0.8247298919567827,0.0006795242193307655,0.2345920791618327
Equatorial Guinea,Malabo,2024,6,0.7410970464135022,0.8251700680272108,0.0014490490718733298,0.2347719340962584
Equatorial Guinea,Malabo,2024,7,0.7124836316019206,0.8761435608726248,0.0013936407353657679,0.23479567929998962
Equatorial Guinea,Malabo,2024,8,0.6968558595345039,0.846280447662936,0.001179087930554375,0.23484503738699464
Equatorial Guinea,Malabo,2024,9,0.7175105485232067,0.8724489795918366,0.0023711242687630787,0.23516977704055406
Equatorial Guinea,Malabo,2024,10,0.7031033074724378,0.8225806451612903,0.0033273177036758873,0.23551096459362586
Equatorial Guinea,Malabo,2024,11,0.7240928270042194,0.7840136054421768,0.00792743023456585,0.2371144582082082
Equatorial Guinea,Malabo,2024,12,0.7293997550020417,0.7228439763001974,0.019497103967205557,0.24278613290710063
Equatorial Guinea,Malabo,2025,1,0.7403429971416905,0.7185648452929558,0.01834713746184134,0.24223366511672959
Equatorial Guinea,Malabo,2025,2,0.769620253164557,0.7157434402332361,0.017511602542291567,0.2426165004290004
Equatorial Guinea,Malabo,2025,3,0.7488770926908942,0.7732060566161948,0.010001560604583971,0.2389317240627724
Equatorial Guinea,Malabo,2025,4,0.7460337552742616,0.8244897959183672,0.007541519717063668,0.2376884697197197
Equatorial Guinea,Malabo,2025,5,0.7405471621069825,0.86899275839368,0.006429638919111834,0.23678088370628692
Equatorial Guinea,Malabo,2025,6,0.7261181434599157,0.8741496598639455,0.005608146233339859,0.23596330705705704
Equatorial Guinea,Malabo,2025,7,0.7055532870559412,0.9325213956550362,0.008086182309475724,0.23640853555168068
Equatorial Guinea,Malabo,2025,8,0.704695794201715,0.9048716260697828,0.009446914380131776,0.23683840090090086
Equatorial Guinea,Malabo,2025,9,0.69957805907173,0.9520408163265306,0.005862803802555911,0.23588556884587286
Equatorial Guinea,Malabo,2025,10,0.6998775010208249,0.9516129032258065,0.003188806051947825,0.23524655322279556
Equatorial Guinea,Malabo,2025,11,0.7085232067510548,0.9625850340136054,0.006114673150211203,0.23592511430349267
Equatorial Guinea,Malabo,2025,12,0.7060432829726419,0.9404213298222515,0.007889807565142648,0.23663580210550564
Equatorial Guinea,Malabo,2026,1,0.699535864978903,0.9527210884353742,0.009588590679987343,0.2377225198171144
Equatorial Guinea,Malabo,2026,2,0.6974683544303798,0.9370748299319728,0.011245000822009021,0.23845213456699943
Eritrea,Asmara,2024,5,0.6726731198808638,0.36134453781512604,0.012696212436095053,0.24449939307351864
Eritrea,Asmara,2024,6,0.7037974683544304,0.2819727891156462,0.011821233277899357,0.24252969185401616
Eritrea,Asmara,2024,7,0.6636839807944128,0.4880365939479239,0.004087853293310567,0.23747543267871785
Eritrea,Asmara,2024,8,0.634340547162107,0.6310072416063198,0.003315725097903553,0.2361581966665881
Eritrea,Asmara,2024,9,0.6786919831223629,0.3642857142857142,0.013836084791676476,0.24601438431674916
Eritrea,Asmara,2024,10,0.6572478562678645,0.391046741277156,0.017115822843557466,0.2454258694178049
Eritrea,Asmara,2024,11,0.6270464135021097,0.6061224489795918,0.0184501784048729,0.2419020583083083
Eritrea,Asmara,2024,12,0.6012658227848101,0.5217248189598419,0.013732480874399074,0.24222609706480672
Eritrea,Asmara,2025,1,0.6089424254797877,0.43877551020408156,0.008067694101993983,0.2384912634408602
Eritrea,Asmara,2025,2,0.6238245931283907,0.4799562682215743,0.01055211301166521,0.24025783596096092
Eritrea,Asmara,2025,3,0.6459371171906901,0.39565503620803155,0.01339229785673506,0.24259390438825917
Eritrea,Asmara,2025,4,0.6671729957805907,0.33707482993197274,0.014545222475296356,0.24490115115115113
Eritrea,Asmara,2025,5,0.6806451612903226,0.2880184331797235,0.019604335570599644,0.2498047442603894
Eritrea,Asmara,2025,6,0.7018143459915612,0.17687074829931973,0.014950237473863004,0.2466411724224224
Eritrea,Asmara,2025,7,0.6636586361780318,0.4374588545095457,0.015414907755237399,0.24589735905260096
Eritrea,Asmara,2025,8,0.6424663127807269,0.5710994075049374,0.012393934652721107,0.24242589363557102
Eritrea,Asmara,2025,9,0.670506329113924,0.3965986394557823,0.01812467935452051,0.2459001865040716
Eritrea,Asmara,2025,10,0.6412004899959167,0.41408821593153383,0.013350324628938677,0.24018092307652028
Eritrea,Asmara,2025,11,0.6426160337552743,0.5129251700680272,0.011377183177482073,0.23864066769472173
Eritrea,Asmara,2025,12,0.6302572478562679,0.47202106649111253,0.006622615830718535,0.23727642747368113
Eritrea,Asmara,2026,1,0.5989029535864979,0.5003401360544217,0.009043338463661005,0.23895939858777693
Eritrea,Asmara,2026,2,0.5930379746835444,0.5051020408163265,0.01018134593031181,0.24067141465790112
Estonia,Tallinn,2024,5,0.6497393894266568,0.4201680672268907,0.004783494778043714,0.2354253349136099
Estonia,Tallinn,2024,6,0.6223628691983123,0.5615646258503401,0.002471396977485214,0.23497568514460404
Estonia,Tallinn,2024,7,0.6403254972875226,0.6377551020408162,0.0021397608892001468,0.2348732057346922
Estonia,Tallinn,2024,8,0.6405471621069825,0.6352863726135615,0.002418297513114235,0.2349698079727504
Estonia,Tallinn,2024,9,0.6141772151898733,0.6517006802721088,0.006388848270352572,0.2361461968725482
Estonia,Tallinn,2024,10,0.5109840751327073,0.7198815009874917,0.005512623828017537,0.23605586433207398
Estonia,Tallinn,2024,11,0.4408016877637131,0.8329931972789114,0.00508086255596064,0.23589214214214213
Estonia,Tallinn,2024,12,0.40261331155573704,0.8311389071757734,0.005756668166776503,0.23608613653976554
Estonia,Tallinn,2025,1,0.3941200489995917,0.8564845292955892,0.006880751181666285,0.2362753378378378
Estonia,Tallinn,2025,2,0.35877034358047016,0.7893586005830903,0.010773179149696872,0.23704452220077218
Estonia,Tallinn,2025,3,0.43556553695385875,0.684002633311389,0.006921425238126113,0.23625944492879974
Estonia,Tallinn,2025,4,0.4742616033755275,0.6272108843537415,0.005940564203861542,0.23601413913913913
Estonia,Tallinn,2025,5,0.5212739893834217,0.5497037524687294,0.00465107335936846,0.23573346532015885
Estonia,Tallinn,2025,6,0.579704641350211,0.6414965986394557,0.004148563880014771,0.23561686686686686
Estonia,Tallinn,2025,7,0.6529195590036749,0.6820276497695851,0.007431699764622133,0.23629501477283732
Estonia,Tallinn,2025,8,0.5952225398121683,0.6981566820276498,0.004983861094039778,0.23582049791727208
Estonia,Tallinn,2025,9,0.5663713080168776,0.8044217687074829,0.006057359707017809,0.2360821759259259
Estonia,Tallinn,2025,10,0.4672111065741119,0.9048716260697828,0.004110218338335077,0.23550591240761246
Estonia,Tallinn,2025,11,0.42548523206751054,0.9139455782312924,0.0043116232075866056,0.23552733476719961
Estonia,Tallinn,2025,12,0.4097999183340139,0.8824884792626727,0.003996291005744896,0.2354760492838086
Estonia,Tallinn,2026,1,0.27261603375527427,0.8823129251700679,0.005220376901463836,0.2356516144522901
Estonia,Tallinn,2026,2,0.22362869198312238,0.8571428571428571,0.0042951004131524745,0.2354170048426805
Estonie,Tallinn,2024,7,0.6721518987341772,0.6020408163265305,0.01080095072159174,0.23678450409869325
Ethiopia,Addis Ababa,2024,5,0.6862993298585257,0.3709483793517407,0.014547737341802138,0.24661199852475685
Ethiopia,Addis Ababa,2024,6,0.6601265822784811,0.47084548104956264,0.014005192642210807,0.2472730935568773
Ethiopia,Addis Ababa,2024,7,0.6230560578661845,0.6585276967930028,0.0075081938307898265,0.2435188868888193
Ethiopia,Addis Ababa,2024,8,0.6117190690077583,0.7320605661619486,0.002694121581490462,0.23829034188940465
Ethiopia,Addis Ababa,2024,9,0.6375949367088608,0.595578231292517,0.018154833454362803,0.24437609061764462
Ethiopia,Addis Ababa,2024,10,0.6260922825643119,0.5885450954575377,0.016564874260601617,0.24315015620459166
Ethiopia,Addis Ababa,2024,11,0.6243881856540084,0.4472789115646258,0.015886357046021763,0.24083614864864863
Ethiopia,Addis Ababa,2024,12,0.6481420988158432,0.26695194206714945,0.01624317945041934,0.243229620749782
Ethiopia,Addis Ababa,2025,1,0.6456921192323397,0.32093482554312047,0.016827406806842325,0.24224653080499853
Ethiopia,Addis Ababa,2025,2,0.6688969258589512,0.2704081632653061,0.014273393001864833,0.24212800970613468
Ethiopia,Addis Ababa,2025,3,0.6579011841567988,0.4173798551678735,0.017163892183009986,0.2414034498207885
Ethiopia,Addis Ababa,2025,4,0.6683544303797468,0.32653061224489793,0.017143431900063528,0.2445289039039039
Ethiopia,Addis Ababa,2025,5,0.6536545528787261,0.4710335747202106,0.026999618563295587,0.24953910563789594
Ethiopia,Addis Ababa,2025,6,0.6379324894514767,0.5510204081632651,0.03433364396186869,0.25089073448448446
Ethiopia,Addis Ababa,2025,7,0.6043691302572478,0.7073732718894009,0.015799462470857586,0.24155935169040005
Ethiopia,Addis Ababa,2025,8,0.5879134340547162,0.7712310730743909,0.01195021767315935,0.23804323476702505
Ethiopia,Addis Ababa,2025,9,0.6054430379746836,0.7105442176870748,0.021908296012471403,0.24310547878960037
Ethiopia,Addis Ababa,2025,10,0.6164148632094733,0.5092165898617511,0.015546923550282686,0.24043128241580725
Ethiopia,Addis Ababa,2025,11,0.6073839662447258,0.4326530612244897,0.015745396956005582,0.2394611672483294
Ethiopia,Addis Ababa,2025,12,0.5928133932217231,0.5441079657669519,0.018527022723825833,0.23994569984107905
Ethiopia,Addis Ababa,2026,1,0.5818143459915611,0.46156462585034,0.01640011268545804,0.23993799542786026
Ethiopia,Addis Ababa,2026,2,0.5951476793248945,0.3996598639455782,0.01703830562047637,0.24043680504829149
Ethiopia,Addis Abeba,2024,6,0.6278481012658228,0.5816326530612245,0.0042951004131524745,0.24186982590698805
Fiji Islands,Suva,2024,5,0.6810126582278482,0.9776785714285714,0.0010576653787148405,0.23483787841895948
Fiji Islands,Suva,2024,6,0.6629535864978903,0.9316326530612244,0.0011185931831907002,0.23505346562778992
Fiji Islands,Suva,2024,7,0.6637276298559581,0.8553835327234341,0.0013915041671199752,0.2353584799851109
Fiji Islands,Suva,2024,8,0.6509595753368722,0.8489137590520078,0.0010911440246952884,0.2351313961084013
Fiji Islands,Suva,2024,9,0.665128623928134,0.9094799210006583,0.007216836812807319,0.23710358953111782
Fiji Islands,Suva,2024,10,0.6775418538178849,0.923304805793285,0.005497833262032146,0.23636085682456648
Fiji Islands,Suva,2024,11,0.6915611814345992,0.9272108843537414,0.004725519208161599,0.23598520395395395
Fiji Islands,Suva,2024,12,0.6975500204164965,0.933838051349572,0.004174077606339572,0.23563583745035355
Fiji Islands,Suva,2025,1,0.6999183340138833,0.9519420671494403,0.0032126908172891004,0.23531116802286153
Fiji Islands,Suva,2025,2,0.7075045207956601,0.9489795918367346,0.003793220532215732,0.2354617452273702
Fiji Islands,Suva,2025,3,0.7029399755002042,0.9499670836076365,0.003364294118639367,0.23538836215247502
Fiji Islands,Suva,2025,4,0.7028270042194094,0.9625850340136054,0.003273578647262297,0.23537209084084082
Fiji Islands,Suva,2025,5,0.6920375663536137,0.9114549045424621,0.004188868172324964,0.23570622033323643
Fiji Islands,Suva,2025,6,0.6778481012658228,0.8857142857142857,0.0056845641575977175,0.2361799299299299
Fiji Islands,Suva,2025,7,0.6688852592895059,0.8716260697827518,0.005264881847762223,0.23604451225418965
Fiji Islands,Suva,2025,8,0.6749285422621478,0.8666886109282422,0.005386904017141706,0.23599834713746
Fiji Islands,Suva,2025,9,0.6698312236286921,0.796938775510204,0.006606226284626613,0.2364158288355923
Fiji Islands,Suva,2025,10,0.6876684360963659,0.8610928242264647,0.0037224656625018298,0.23547482203214545
Fiji Islands,Suva,2025,11,0.6983544303797468,0.9149659863945577,0.0021285489929769863,0.2349570854638422
Fiji Islands,Suva,2025,12,0.7118824009799919,0.8653719552337062,0.0022534026896284475,0.23501460265845617
Fiji Islands,Suva,2026,1,0.7278902953586498,0.8510204081632652,0.0019034259188119448,0.2348852230608987
Fiji Islands,Suva,2026,2,0.7333333333333334,0.8639455782312924,0.0019096219667247441,0.23486535522008492
Finland,Helsinki,2024,5,0.6653760238272524,0.3625450180072028,0.006769874844205842,0.2361377424722019
Finland,Helsinki,2024,6,0.6360759493670886,0.520408163265306,0.001841465439683952,0.23492157698238775
Finland,Helsinki,2024,7,0.6450458315146225,0.6361717100633356,0.0021713515768343695,0.23497672007981885
Finland,Helsinki,2024,8,0.6446304614128215,0.6059907834101382,0.00188263917742707,0.2349816714054944
Finland,Helsinki,2024,9,0.6005063291139241,0.6959183673469388,0.006359933380092842,0.23629539590265938
Finland,Helsinki,2024,10,0.5041241322988975,0.7784726793943383,0.00461409694440498,0.23605359391649713
Finland,Helsinki,2024,11,0.4289873417721519,0.8683673469387755,0.004721698311948707,0.23601648523523522
Finland,Helsinki,2024,12,0.38913842384646796,0.8847926267281105,0.004747212038273507,0.23603391698149762
Finland,Helsinki,2025,1,0.37611269906084116,0.8946675444371296,0.005449763922579622,0.23605132350092023
Finland,Helsinki,2025,2,0.3514014466546112,0.8513119533527697,0.00957778447737752,0.23693308263620763
Finland,Helsinki,2025,3,0.42948142098815845,0.6784068466096115,0.005423880432105186,0.23604526905938192
Finland,Helsinki,2025,4,0.4743881856540085,0.5863945578231291,0.005340683498437356,0.23600319069069065
Finland,Helsinki,2025,5,0.5309105757452022,0.5125082290980908,0.004003986097507566,0.235634323839969
Finland,Helsinki,2025,6,0.5808860759493671,0.6534013605442176,0.0041600265686534505,0.23562937937937936
Finland,Helsinki,2025,7,0.6650061249489588,0.6296905859117841,0.007032354483016552,0.23624582243533854
Finland,Helsinki,2025,8,0.5935892200898326,0.7264647794601712,0.004773095528747944,0.2358628790080403
Finland,Helsinki,2025,9,0.5589029535864979,0.8564625850340135,0.005244231685928114,0.23598746550604657
Finland,Helsinki,2025,10,0.4687627603103307,0.8973008558262014,0.003324719361002778,0.23539627792570247
Finland,Helsinki,2025,11,0.42050632911392405,0.9282312925170068,0.0032314455214552612,0.23536416484051614
Finland,Helsinki,2025,12,0.39918334013883217,0.8815009874917707,0.003138837923618799,0.2352919615343329
Finland,Helsinki,2026,1,0.25468354430379747,0.8802721088435373,0.0034070002123179084,0.23525172131591046
Finland,Helsinki,2026,2,0.14957805907172997,0.8503401360544217,0.003933664284905849,0.2354254592430268
France,Paris,2024,5,0.5977661950856291,0.6812725090036014,0.0015068788523927897,0.23480095258215286
France,Paris,2024,6,0.6444725738396625,0.5585034013605442,0.0020686538631532595,0.23496849890430968
France,Paris,2024,7,0.6844172850283718,0.48275862068965514,0.0026093480672219065,0.23507467451141728
France,Paris,2024,8,0.7038383013474888,0.48156682027649766,0.003849384708457557,0.23549302626514917
France,Paris,2024,9,0.6065400843881857,0.7197278911564625,0.008504488830177893,0.23683053830857884
France,Paris,2024,10,0.5544712127398939,0.8719552337063857,0.016283853506879175,0.23869030320643222
France,Paris,2024,11,0.490675105485232,0.8727891156462584,0.025022119891048692,0.24051786161161157
France,Paris,2024,12,0.4601061657819518,0.8489137590520077,0.018735389818957875,0.2392170396202654
France,Paris,2025,1,0.4354430379746836,0.8867676102699144,0.0224219383908168,0.24008433837062867
France,Paris,2025,2,0.4470162748643762,0.8534985422740524,0.023030068358341173,0.23990843522093522
France,Paris,2025,3,0.49554920375663536,0.7248189598420012,0.02129415773443067,0.23952203211275788
France,Paris,2025,4,0.5525738396624472,0.6136054421768707,0.01687979006137392,0.23863785660660658
France,Paris,2025,5,0.5859915611814347,0.6282312925170068,0.011156087534460351,0.2373662725225225
France,Paris,2025,6,0.6481434599156118,0.6241496598639455,0.00899346027796297,0.237109766016016
France,Paris,2025,7,0.643936300530829,0.6721527320605661,0.009665075228416307,0.23738103022377213
France,Paris,2025,8,0.6281747652102899,0.6823568136932191,0.01107757428002123,0.2377897050276082
France,Paris,2025,9,0.5646413502109705,0.8319727891156462,0.0097967778898574,0.23733729506533557
France,Paris,2025,10,0.5208248264597796,0.8709677419354838,0.008449450602427747,0.2365474399857573
France,Paris,2025,11,0.4772151898734177,0.9119047619047618,0.00704821103573963,0.2362506087168249
France,Paris,2025,12,0.4555737035524704,0.9055299539170506,0.008859189254725766,0.23663743844105656
France,Paris,2026,1,0.42894514767932496,0.907142857142857,0.007011034748262835,0.236218481995509
France,Paris,2026,2,0.45506329113924054,0.9540816326530611,0.005658230953968321,0.23590101926250573
Gabon,Libreville,2024,5,0.7547282204020849,0.7755102040816326,0.011347660831544619,0.23744245537270176
Gabon,Libreville,2024,6,0.733085988651244,0.7192118226600984,0.006784202419501158,0.23655317421335592
Gabon,Libreville,2024,7,0.7192055870798778,0.7135819845179451,0.004173316023142282,0.23585043862595118
Gabon,Libreville,2024,8,0.7215598203348306,0.6919025674786042,0.0036814917972720278,0.2356914319506952
Gabon,Libreville,2024,9,0.7294936708860759,0.7884353741496598,0.006532080244603449,0.23638382893028162
Gabon,Libreville,2024,10,0.7078807676602695,0.868005266622778,0.007638767688417619,0.23669460791436595
Gabon,Libreville,2024,11,0.7166666666666667,0.8809523809523809,0.006613041937330693,0.2360892142142142
Gabon,Libreville,2024,12,0.7441404654961208,0.7626728110599077,0.007660953537395708,0.23626322895476118
Gabon,Libreville,2025,1,0.7434054716210698,0.8001974983541803,0.009920212491664316,0.2369451104330136
Gabon,Libreville,2025,2,0.7481012658227849,0.8108600583090377,0.011571473537033422,0.23753385081510078
Gabon,Libreville,2025,3,0.747284605961617,0.7863726135615535,0.01204265871056805,0.23770645645645644
Gabon,Libreville,2025,4,0.740379746835443,0.8017006802721087,0.010388087395668879,0.23707066441441438
Gabon,Libreville,2025,5,0.7227439771335239,0.8706385780118499,0.010452672867138423,0.23676499079724883
Gabon,Libreville,2025,6,0.7135443037974684,0.8551020408163265,0.012971013235584479,0.23735532407407406
Gabon,Libreville,2025,7,0.6871376071866068,0.8199473337722185,0.01662403652454318,0.23827178993509635
Gabon,Libreville,2025,8,0.6807268272764394,0.836734693877551,0.014730844078413024,0.23786538554683714
Gabon,Libreville,2025,9,0.6916877637130802,0.8894557823129251,0.011247582508639355,0.23707888631875115
Gabon,Libreville,2025,10,0.7031033074724378,0.868005266622778,0.0054773463294172445,0.23571168160313755
Gabon,Libreville,2025,11,0.7056962025316457,0.8860544217687073,0.004956012190517734,0.2354952080458837
Gabon,Libreville,2025,12,0.7085749285422622,0.8933508887425937,0.006900438624227923,0.2359104963725713
Gabon,Libreville,2026,1,0.7070042194092827,0.9074829931972789,0.007250615267557741,0.2360481258285312
Gabon,Libreville,2026,2,0.6959915611814346,0.9047619047619047,0.006370776463940239,0.23590101926250573
Gambia,Banjul,2024,5,0.7927029039463886,0.4675870348139255,0.014624276757195543,0.2458869093656454
Gambia,Banjul,2024,6,0.7763422086425142,0.5527797325826881,0.011044519501612126,0.245686987663339
Gambia,Banjul,2024,7,0.7443037974683545,0.7514577259475218,0.0036998372386728277,0.23788508585805881
Gambia,Banjul,2024,8,0.734953042057983,0.782093482554312,0.0017966939967011442,0.23554743442221646
Gambia,Banjul,2024,9,0.7259915611814346,0.8346938775510203,0.008533093918041983,0.239291846745394
Gambia,Banjul,2024,10,0.723274806043283,0.8117182356813692,0.02176745584596321,0.2478461324227453
Gambia,Banjul,2024,11,0.7058227848101265,0.633673469387755,0.024296149610599043,0.24682807807807805
Gambia,Banjul,2024,12,0.6956308697427522,0.3841342988808426,0.0539184486567088,0.2681073210307081
Gambia,Banjul,2025,1,0.679011841567987,0.3028308097432521,0.0396196689903312,0.26025925118667054
Gambia,Banjul,2025,2,0.6646473779385172,0.3717201166180758,0.043265807622980046,0.26055994610682104
Gambia,Banjul,2025,3,0.6643527970600246,0.575378538512179,0.03108921005825644,0.251463661241887
Gambia,Banjul,2025,4,0.6767932489451477,0.6561224489795917,0.025599075219195522,0.2495714464464464
Gambia,Banjul,2025,5,0.6843609636586362,0.7735352205398287,0.034716596366173795,0.25709429187251764
Gambia,Banjul,2025,6,0.7063713080168778,0.8268707482993196,0.0267415231868505,0.25277621371371367
Gambia,Banjul,2025,7,0.7050632911392405,0.900592495062541,0.012497468614618852,0.24158583987213014
Gambia,Banjul,2025,8,0.694569211923234,0.9799210006583279,0.008851594099219753,0.23944408117795213
Gambia,Banjul,2025,9,0.6867932489451476,0.9959183673469387,0.009381539412234633,0.24001945357519677
Gambia,Banjul,2025,10,0.6944058799510003,0.9621461487820935,0.01048415278798571,0.24014083285552332
Gambia,Banjul,2025,11,0.6853586497890295,0.7942176870748299,0.009557610440423346,0.2395807970132294
Gambia,Banjul,2025,12,0.6378521845651287,0.5256747860434495,0.013030528607632907,0.24435603323462957
Gambia,Banjul,2026,1,0.6352320675105485,0.5085034013605442,0.014004307492508977,0.24366300422043663
Gambia,Banjul,2026,2,0.629746835443038,0.7295918367346937,0.012298328967184904,0.24043680504829149
Georgia,Tbilisi,2024,5,0.6326135517498139,0.5780312124849939,0.0028153383822133475,0.23575132664460963
Georgia,Tbilisi,2024,6,0.7384984722828459,0.42962702322308227,0.0016948968580225616,0.2349456720233747
Georgia,Tbilisi,2024,7,0.7579113924050632,0.4176384839650145,0.0021972956198189975,0.2354293845003304
Georgia,Tbilisi,2024,8,0.7754185381788484,0.34463462804476624,0.003825400006859625,0.2365484626954766
Georgia,Tbilisi,2024,9,0.699873417721519,0.4510204081632653,0.018985930014399615,0.24608542241565887
Georgia,Tbilisi,2024,10,0.6003674969375256,0.5371955233706385,0.009014290325059064,0.23700943887435819
Georgia,Tbilisi,2024,11,0.5184388185654009,0.5823129251700679,0.012516326586250227,0.23779013388388387
Georgia,Tbilisi,2024,12,0.46500612494895877,0.6013824884792626,0.01357348229005611,0.23820140705221346
Georgia,Tbilisi,2025,1,0.48742343813801553,0.5062541145490453,0.014006106345128822,0.2380538300397171
Georgia,Tbilisi,2025,2,0.4538878842676311,0.5251457725947521,0.011149810347824887,0.23735873149935646
Georgia,Tbilisi,2025,3,0.5668844426296447,0.41507570770243574,0.013869293609763947,0.238545753414705
Georgia,Tbilisi,2025,4,0.581181434599156,0.5744897959183672,0.011194296496589281,0.23839386261261258
Georgia,Tbilisi,2025,5,0.6523887300939158,0.5194206714944042,0.009772306831810398,0.23793122759856628
Georgia,Tbilisi,2025,6,0.6994514767932489,0.43775510204081625,0.0066092210411178,0.23613613613613613
Georgia,Tbilisi,2025,7,0.7506737443854634,0.4466754443712968,0.013980222854654386,0.23977480504698245
Georgia,Tbilisi,2025,8,0.7533687219273172,0.42758393680052664,0.01118850352491167,0.23817718928606021
Georgia,Tbilisi,2025,9,0.6471308016877637,0.6183673469387755,0.008120333859584335,0.2367069561115169
Georgia,Tbilisi,2025,10,0.5930992241731319,0.608953258722844,0.006348790487475469,0.23632448926694782
Georgia,Tbilisi,2025,11,0.5300421940928269,0.5904761904761904,0.011162386849838364,0.2374921374076779
Georgia,Tbilisi,2025,12,0.4456921192323397,0.748847926267281,0.007022360857350747,0.23627130836154372
Georgia,Tbilisi,2026,1,0.4168776371308017,0.7006802721088435,0.005846177740656567,0.23614408327246164
Georgia,Tbilisi,2026,2,0.4489451476793249,0.7210884353741496,0.0052967948257216955,0.23574249925601273
Germany,Berlin,2024,5,0.6594192107222635,0.5048019207683073,0.0017510760348384091,0.23480095258215286
Germany,Berlin,2024,6,0.6618143459915612,0.50578231292517,0.0018951645215948792,0.2348974819414008
Germany,Berlin,2024,7,0.6837625491051943,0.49014778325123143,0.002008972390154112,0.23490806451838603
Germany,Berlin,2024,8,0.7077174356880359,0.4364713627386438,0.003405667728895801,0.23528521165018548
Germany,Berlin,2024,9,0.6448945147679325,0.5540816326530611,0.008385524710252145,0.23688758437491542
Germany,Berlin,2024,10,0.5449162923642303,0.7458854509545753,0.01297446436764774,0.237833599728761
Germany,Berlin,2024,11,0.45303797468354434,0.8119047619047618,0.01579847643312523,0.23844625875875872
Germany,Berlin,2024,12,0.43903634136382197,0.815339038841343,0.01373617851589542,0.23784570861183763
Germany,Berlin,2025,1,0.42568395263372805,0.8008558262014482,0.013114974744508961,0.23779424585876197
Germany,Berlin,2025,2,0.4102169981916818,0.7558309037900874,0.021196038176152576,0.23951043677606174
Germany,Berlin,2025,3,0.47933850551245405,0.6323238973008558,0.022362776126875233,0.23983005182601955
Germany,Berlin,2025,4,0.5478902953586499,0.5948979591836735,0.011530535363323857,0.23754301176176174
Germany,Berlin,2025,5,0.5703960800326664,0.5569453587886767,0.007006470992542117,0.23638204736995058
Germany,Berlin,2025,6,0.6461603375527426,0.5374149659863945,0.007572086886766811,0.23656625375375373
Germany,Berlin,2025,7,0.6421804818293181,0.6658986175115206,0.00754632665100892,0.23651448827860116
Germany,Berlin,2025,8,0.6199265006124949,0.6981566820276498,0.00978709739779579,0.2373341083018502
Germany,Berlin,2025,9,0.5723628691983123,0.780952380952381,0.008947919325803895,0.2368638697819441
Germany,Berlin,2025,10,0.49689669252756224,0.869321922317314,0.005929058209511645,0.23597063170406674
Germany,Berlin,2025,11,0.42902953586497894,0.9132653061224489,0.008306008762037888,0.23645478248518786
Germany,Berlin,2025,12,0.4046549612086566,0.9262672811059907,0.009784598991379338,0.23680516283502331
Germany,Berlin,2026,1,0.3366244725738397,0.8717687074829931,0.01072453279733388,0.23687327530232932
Germany,Berlin,2026,2,0.3067510548523207,0.8078231292517005,0.011265654315051686,0.23705081770960146
Ghana,Accra,2024,5,0.7615040953090098,0.7160864345738295,0.00343858790755963,0.2356289864984221
Ghana,Accra,2024,6,0.7445569620253164,0.7431972789115645,0.0030827403715480784,0.23552268484700917
Ghana,Accra,2024,7,0.7196857267568748,0.7653061224489796,0.003250318540959765,0.23559024716701787
Ghana,Accra,2024,8,0.7145773785218457,0.7419354838709676,0.002528227395438094,0.2354954807684755
Ghana,Accra,2024,9,0.7329113924050633,0.7156462585034012,0.007234918612845315,0.2367540893934475
Ghana,Accra,2024,10,0.7220089832584728,0.8130348913759051,0.007265305897286475,0.23679223578417125
Ghana,Accra,2024,11,0.7357383966244726,0.802721088435374,0.01655501388327802,0.2405960648148148
Ghana,Accra,2024,12,0.7595345038791343,0.60862409479921,0.039053929841389966,0.25404966458393874
Ghana,Accra,2025,1,0.7581870151082074,0.6922317314022383,0.02621202092457347,0.24703332364622685
Ghana,Accra,2025,2,0.7572784810126583,0.7172011661807579,0.021020004029201438,0.24453527187902185
Ghana,Accra,2025,3,0.747080440996325,0.7577353522053982,0.01022341909436485,0.2390157294391165
Ghana,Accra,2025,4,0.7400421940928269,0.7986394557823129,0.010017460463018268,0.23843922047047045
Ghana,Accra,2025,5,0.7341363821968151,0.8169848584595127,0.007516745519038136,0.23688002518647677
Ghana,Accra,2025,6,0.7145147679324896,0.8676870748299319,0.007549161509489454,0.23630740115115112
Ghana,Accra,2025,7,0.6937525520620661,0.8811718235681368,0.014575543135566409,0.2381370786108689
Ghana,Accra,2025,8,0.6815434871376072,0.9035549703752468,0.012933790311187911,0.23776246004068582
Ghana,Accra,2025,9,0.6929535864978903,0.893877551020408,0.00988538137501043,0.23699708999540076
Ghana,Accra,2025,10,0.6993058391180074,0.8992758393680051,0.005585277486607942,0.23593667774138563
Ghana,Accra,2025,11,0.7041772151898734,0.9122448979591836,0.007021361494784166,0.236398560722885
Ghana,Accra,2025,12,0.7041241322988975,0.935154707044108,0.008217598486981063,0.23698761424894813
Ghana,Accra,2026,1,0.7113080168776372,0.9085034013605442,0.00923128525034925,0.2377259015772529
Ghana,Accra,2026,2,0.7215189873417721,0.879251700680272,0.008353511796036016,0.23735094892189487
Greece,Athens,2024,5,0.6899478778853314,0.4339735894357743,0.006671467024414324,0.2368262787827573
Greece,Athens,2024,6,0.8078568310781319,0.24736101337086555,0.006220148402611843,0.23756595306863243
